measurement_set_id,sample_index,collector_id,environment,floor,measurement_set_timestamp_utc,sample_timestamp_utc,wdutil_rssi_dbm,wdutil_rssi_effective_dbm,wdutil_noise_dbm,wdutil_noise_effective_dbm,wdutil_tx_rate,unredactor_bssid,phone_gps_asof_timestamp,phone_gps_asof_sample_index,latitude,longitude,phone_gps_asof_altitude_m
f0daf6ef6784,1,kevinluo,indoor,1,2026-04-30 23:14:46.300371+00:00,2026-04-30 23:14:47.079135+00:00,-72,-72.0,-95,-95.0,360.0,50:2f:a8:d3:57:0e,2026-04-30 23:14:41+00:00,24.0,37.42764409623336,-122.1729397195017,30.3306127160845
f0daf6ef6784,2,kevinluo,indoor,1,2026-04-30 23:14:46.300371+00:00,2026-04-30 23:14:47.783481+00:00,-74,-74.0,-95,-95.0,360.0,50:2f:a8:d3:57:0e,2026-04-30 23:14:54+00:00,25.0,37.42748514898373,-122.1727137886653,29.9369439646991
d3a1b47712f9,0,kevinluo,indoor,1,2026-04-30 23:14:51.300713+00:00,2026-04-30 23:14:51.394101+00:00,-81,-81.0,-97,-97.0,162.0,50:2f:a8:d3:57:0e,2026-04-30 23:14:54+00:00,25.0,37.42748514898373,-122.1727137886653,29.9369439646991
d3a1b47712f9,1,kevinluo,indoor,1,2026-04-30 23:14:51.300713+00:00,2026-04-30 23:14:52.168631+00:00,-68,-68.0,-97,-97.0,0.0,50:2f:a8:d3:57:0e,2026-04-30 23:14:54+00:00,25.0,37.42748514898373,-122.1727137886653,29.9369439646991
d3a1b47712f9,2,kevinluo,indoor,1,2026-04-30 23:14:51.300713+00:00,2026-04-30 23:14:52.906157+00:00,-69,-69.0,-97,-97.0,0.0,50:2f:a8:d3:57:0e,2026-04-30 23:14:54+00:00,25.0,37.42748514898373,-122.1727137886653,29.9369439646991
59cf48a16feb,0,kevinluo,indoor,1,2026-04-30 23:14:56.305793+00:00,2026-04-30 23:14:56.384795+00:00,-70,-70.0,-97,-97.0,0.0,bc:26:c7:6d:23:8e,2026-04-30 23:14:54+00:00,25.0,37.42748514898373,-122.1727137886653,29.9369439646991
59cf48a16feb,1,kevinluo,indoor,1,2026-04-30 23:14:56.305793+00:00,2026-04-30 23:14:57.063480+00:00,-73,-73.0,-97,-97.0,360.0,bc:26:c7:6d:23:8e,2026-04-30 23:14:54+00:00,25.0,37.42748514898373,-122.1727137886653,29.9369439646991
59cf48a16feb,2,kevinluo,indoor,1,2026-04-30 23:14:56.305793+00:00,2026-04-30 23:14:57.771278+00:00,-75,-75.0,-97,-97.0,360.0,bc:26:c7:6d:23:8e,2026-04-30 23:14:54+00:00,25.0,37.42748514898373,-122.1727137886653,29.9369439646991
13c355e73173,0,kevinluo,indoor,1,2026-04-30 23:15:01.311093+00:00,2026-04-30 23:15:01.406773+00:00,-79,-79.0,-97,-97.0,360.0,bc:26:c7:6d:23:8e,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
13c355e73173,1,kevinluo,indoor,1,2026-04-30 23:15:01.311093+00:00,2026-04-30 23:15:02.085837+00:00,-79,-79.0,-97,-97.0,360.0,bc:26:c7:6d:23:8e,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
13c355e73173,2,kevinluo,indoor,1,2026-04-30 23:15:01.311093+00:00,2026-04-30 23:15:02.801742+00:00,-81,-81.0,-97,-97.0,360.0,bc:26:c7:6d:23:8e,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
f08412f1e0cf,0,kevinluo,indoor,1,2026-04-30 23:15:06.316200+00:00,2026-04-30 23:15:06.405224+00:00,-62,-62.0,-95,-95.0,0.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
f08412f1e0cf,1,kevinluo,indoor,1,2026-04-30 23:15:06.316200+00:00,2026-04-30 23:15:07.083018+00:00,-61,-61.0,-95,-95.0,0.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
f08412f1e0cf,2,kevinluo,indoor,1,2026-04-30 23:15:06.316200+00:00,2026-04-30 23:15:07.774860+00:00,-60,-60.0,-94,-94.0,0.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
01e3770ef38e,0,kevinluo,indoor,1,2026-04-30 23:15:11.321316+00:00,2026-04-30 23:15:11.401511+00:00,-57,-57.0,-96,-96.0,400.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
01e3770ef38e,1,kevinluo,indoor,1,2026-04-30 23:15:11.321316+00:00,2026-04-30 23:15:12.079349+00:00,-56,-56.0,-96,-96.0,400.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
01e3770ef38e,2,kevinluo,indoor,1,2026-04-30 23:15:11.321316+00:00,2026-04-30 23:15:12.781720+00:00,-60,-60.0,-96,-96.0,400.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:07+00:00,26.0,37.42741326792549,-122.1726532650361,30.8654183852971
b4e0022e1278,0,kevinluo,indoor,1,2026-04-30 23:15:16.326486+00:00,2026-04-30 23:15:16.409599+00:00,-74,-74.0,-98,-98.0,400.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
b4e0022e1278,1,kevinluo,indoor,1,2026-04-30 23:15:16.326486+00:00,2026-04-30 23:15:17.081429+00:00,-76,-76.0,-98,-98.0,400.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
b4e0022e1278,2,kevinluo,indoor,1,2026-04-30 23:15:16.326486+00:00,2026-04-30 23:15:17.813606+00:00,-81,-81.0,-96,-96.0,400.0,bc:26:c7:55:c7:ee,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
8e7bdcf1b39a,0,kevinluo,indoor,1,2026-04-30 23:15:21.328218+00:00,2026-04-30 23:15:21.406920+00:00,-73,-73.0,0,null,0.0,bc:26:c7:71:83:0e,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
8e7bdcf1b39a,1,kevinluo,indoor,1,2026-04-30 23:15:21.328218+00:00,2026-04-30 23:15:22.101869+00:00,-76,-76.0,0,null,0.0,bc:26:c7:71:83:0e,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
8e7bdcf1b39a,2,kevinluo,indoor,1,2026-04-30 23:15:21.328218+00:00,2026-04-30 23:15:22.811325+00:00,-79,-79.0,0,null,0.0,bc:26:c7:71:83:0e,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
86162bab6e71,0,kevinluo,indoor,1,2026-04-30 23:15:26.334044+00:00,2026-04-30 23:15:26.429558+00:00,-71,-71.0,-94,-94.0,0.0,bc:26:c7:5d:13:ce,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
86162bab6e71,1,kevinluo,indoor,1,2026-04-30 23:15:26.334044+00:00,2026-04-30 23:15:27.105078+00:00,-74,-74.0,-94,-94.0,0.0,bc:26:c7:5d:13:ce,2026-04-30 23:15:21+00:00,27.0,37.42742441559316,-122.1724521068247,34.2138491545266
86162bab6e71,2,kevinluo,indoor,1,2026-04-30 23:15:26.334044+00:00,2026-04-30 23:15:27.817863+00:00,-72,-72.0,-94,-94.0,0.0,bc:26:c7:5d:13:ce,2026-04-30 23:15:34+00:00,28.0,37.42741716346439,-122.172577778887,28.3601346295327
aa9955df3181,0,kevinluo,indoor,1,2026-04-30 23:15:33.333120+00:00,2026-04-30 23:15:33.446826+00:00,-84,-84.0,-96,-96.0,0.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:34+00:00,28.0,37.42741716346439,-122.172577778887,28.3601346295327
aa9955df3181,1,kevinluo,indoor,1,2026-04-30 23:15:33.333120+00:00,2026-04-30 23:15:34.112293+00:00,-85,-85.0,-96,-96.0,0.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:34+00:00,28.0,37.42741716346439,-122.172577778887,28.3601346295327
aa9955df3181,2,kevinluo,indoor,1,2026-04-30 23:15:33.333120+00:00,2026-04-30 23:15:34.825805+00:00,-85,-85.0,-96,-96.0,0.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:34+00:00,28.0,37.42741716346439,-122.172577778887,28.3601346295327
b98c983bfaa7,0,kevinluo,indoor,1,2026-04-30 23:15:38.334394+00:00,2026-04-30 23:15:38.431089+00:00,-82,-82.0,-95,-95.0,108.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:37+00:00,29.0,37.42740524618593,-122.1725681260548,28.2368763843551
b98c983bfaa7,1,kevinluo,indoor,1,2026-04-30 23:15:38.334394+00:00,2026-04-30 23:15:39.112066+00:00,-85,-85.0,-95,-95.0,108.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:41+00:00,30.0,37.42739807804041,-122.1725159225662,27.9565577479079
b98c983bfaa7,2,kevinluo,indoor,1,2026-04-30 23:15:38.334394+00:00,2026-04-30 23:15:39.836145+00:00,-83,-83.0,-95,-95.0,108.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:41+00:00,30.0,37.42739807804041,-122.1725159225662,27.9565577479079
aa0b6a27ab70,0,kevinluo,indoor,1,2026-04-30 23:15:43.337125+00:00,2026-04-30 23:15:43.439555+00:00,-79,-79.0,-96,-96.0,150.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:44+00:00,31.0,37.42740435687792,-122.1724651093453,27.8253758819774
aa0b6a27ab70,1,kevinluo,indoor,1,2026-04-30 23:15:43.337125+00:00,2026-04-30 23:15:44.128810+00:00,-79,-79.0,-96,-96.0,150.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:44+00:00,31.0,37.42740435687792,-122.1724651093453,27.8253758819774
aa0b6a27ab70,2,kevinluo,indoor,1,2026-04-30 23:15:43.337125+00:00,2026-04-30 23:15:44.843530+00:00,-80,-80.0,-96,-96.0,150.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:44+00:00,31.0,37.42740435687792,-122.1724651093453,27.8253758819774
13cc1f459d0d,0,kevinluo,indoor,1,2026-04-30 23:15:48.338389+00:00,2026-04-30 23:15:48.409784+00:00,-73,-73.0,-98,-98.0,120.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:47+00:00,32.0,37.42742152153837,-122.1724370865373,27.2472493695095
13cc1f459d0d,1,kevinluo,indoor,1,2026-04-30 23:15:48.338389+00:00,2026-04-30 23:15:49.095699+00:00,-74,-74.0,-98,-98.0,120.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:50+00:00,33.0,37.42744689456208,-122.172422462072,27.1749634882435
13cc1f459d0d,2,kevinluo,indoor,1,2026-04-30 23:15:48.338389+00:00,2026-04-30 23:15:49.802822+00:00,-75,-75.0,-98,-98.0,120.0,bc:26:c7:bc:92:2e,2026-04-30 23:15:50+00:00,33.0,37.42744689456208,-122.172422462072,27.1749634882435
77ba6c4aae36,0,kevinluo,indoor,1,2026-04-30 23:15:53.343176+00:00,2026-04-30 23:15:53.437164+00:00,-73,-73.0,-91,-91.0,0.0,7c:ad:4f:67:6b:ae,2026-04-30 23:15:54+00:00,34.0,37.42747576612157,-122.1724142475007,27.7589097181335
77ba6c4aae36,1,kevinluo,indoor,1,2026-04-30 23:15:53.343176+00:00,2026-04-30 23:15:54.139661+00:00,-76,-76.0,-91,-91.0,0.0,7c:ad:4f:67:6b:ae,2026-04-30 23:15:54+00:00,34.0,37.42747576612157,-122.1724142475007,27.7589097181335
77ba6c4aae36,2,kevinluo,indoor,1,2026-04-30 23:15:53.343176+00:00,2026-04-30 23:15:54.855419+00:00,-78,-78.0,-91,-91.0,0.0,7c:ad:4f:67:6b:ae,2026-04-30 23:15:54+00:00,34.0,37.42747576612157,-122.1724142475007,27.7589097181335
c98751994fda,0,kevinluo,indoor,1,2026-04-30 23:15:58.345554+00:00,2026-04-30 23:15:58.438086+00:00,-80,-80.0,-96,-96.0,0.0,64:3a:ea:93:fc:0e,2026-04-30 23:15:57+00:00,35.0,37.42749159330771,-122.1724218008778,27.9405641919002
c98751994fda,1,kevinluo,indoor,1,2026-04-30 23:15:58.345554+00:00,2026-04-30 23:15:59.122399+00:00,-80,-80.0,-96,-96.0,0.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:00+00:00,36.0,37.42752442058944,-122.1724160816752,27.8333121510223
c98751994fda,2,kevinluo,indoor,1,2026-04-30 23:15:58.345554+00:00,2026-04-30 23:15:59.834503+00:00,-79,-79.0,-96,-96.0,0.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:00+00:00,36.0,37.42752442058944,-122.1724160816752,27.8333121510223
25127e751b5f,0,kevinluo,indoor,1,2026-04-30 23:16:03.348754+00:00,2026-04-30 23:16:03.444448+00:00,-76,-76.0,-96,-96.0,90.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:04+00:00,37.0,37.42754908912469,-122.1724078043235,27.3448138833046
25127e751b5f,1,kevinluo,indoor,1,2026-04-30 23:16:03.348754+00:00,2026-04-30 23:16:04.124418+00:00,-76,-76.0,-96,-96.0,90.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:04+00:00,37.0,37.42754908912469,-122.1724078043235,27.3448138833046
25127e751b5f,2,kevinluo,indoor,1,2026-04-30 23:16:03.348754+00:00,2026-04-30 23:16:04.834133+00:00,-73,-73.0,-96,-96.0,90.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:04+00:00,37.0,37.42754908912469,-122.1724078043235,27.3448138833046
e4fdba162aea,0,kevinluo,indoor,1,2026-04-30 23:16:08.353803+00:00,2026-04-30 23:16:08.445904+00:00,-77,-77.0,-96,-96.0,81.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:07+00:00,38.0,37.42753545782945,-122.1724042845987,27.6739575397223
e4fdba162aea,1,kevinluo,indoor,1,2026-04-30 23:16:08.353803+00:00,2026-04-30 23:16:09.136500+00:00,-79,-79.0,-96,-96.0,81.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:10+00:00,39.0,37.42756158121316,-122.1724039761831,28.2473420100287
e4fdba162aea,2,kevinluo,indoor,1,2026-04-30 23:16:08.353803+00:00,2026-04-30 23:16:09.857878+00:00,-78,-78.0,-96,-96.0,81.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:10+00:00,39.0,37.42756158121316,-122.1724039761831,28.2473420100287
4b07b39ce127,0,kevinluo,indoor,1,2026-04-30 23:16:13.358759+00:00,2026-04-30 23:16:13.427307+00:00,-79,-79.0,-96,-96.0,90.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:14+00:00,40.0,37.42757118876789,-122.1723977943862,27.4570662267506
4b07b39ce127,1,kevinluo,indoor,1,2026-04-30 23:16:13.358759+00:00,2026-04-30 23:16:14.114901+00:00,-80,-80.0,-96,-96.0,90.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:14+00:00,40.0,37.42757118876789,-122.1723977943862,27.4570662267506
4b07b39ce127,2,kevinluo,indoor,1,2026-04-30 23:16:13.358759+00:00,2026-04-30 23:16:14.835138+00:00,-80,-80.0,-96,-96.0,90.0,64:3a:ea:93:fc:0e,2026-04-30 23:16:14+00:00,40.0,37.42757118876789,-122.1723977943862,27.4570662267506
d7c67b1dc207,0,kevinluo,indoor,1,2026-04-30 23:16:18.363775+00:00,2026-04-30 23:16:18.452331+00:00,-70,-70.0,-96,-96.0,0.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:17+00:00,41.0,37.42756944396282,-122.1723883214601,27.3011453738436
d7c67b1dc207,1,kevinluo,indoor,1,2026-04-30 23:16:18.363775+00:00,2026-04-30 23:16:19.127096+00:00,-70,-70.0,-96,-96.0,0.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:20+00:00,42.0,37.42757743886224,-122.1723958654877,27.3649053759873
d7c67b1dc207,2,kevinluo,indoor,1,2026-04-30 23:16:18.363775+00:00,2026-04-30 23:16:19.824002+00:00,-73,-73.0,-96,-96.0,0.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:20+00:00,42.0,37.42757743886224,-122.1723958654877,27.3649053759873
887016c28596,0,kevinluo,indoor,1,2026-04-30 23:16:23.367515+00:00,2026-04-30 23:16:23.439771+00:00,-73,-73.0,-96,-96.0,216.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:24+00:00,43.0,37.42754776321706,-122.1723994215591,27.2722303196788
887016c28596,1,kevinluo,indoor,1,2026-04-30 23:16:23.367515+00:00,2026-04-30 23:16:24.113585+00:00,-74,-74.0,-96,-96.0,216.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:24+00:00,43.0,37.42754776321706,-122.1723994215591,27.2722303196788
887016c28596,2,kevinluo,indoor,1,2026-04-30 23:16:23.367515+00:00,2026-04-30 23:16:24.821125+00:00,-76,-76.0,-96,-96.0,216.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:24+00:00,43.0,37.42754776321706,-122.1723994215591,27.2722303196788
47bcb410aec3,0,kevinluo,indoor,1,2026-04-30 23:16:28.371685+00:00,2026-04-30 23:16:28.463688+00:00,-78,-78.0,-98,-98.0,81.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:27+00:00,44.0,37.42751168250318,-122.1724217330309,27.0908010629937
47bcb410aec3,1,kevinluo,indoor,1,2026-04-30 23:16:28.371685+00:00,2026-04-30 23:16:29.134839+00:00,-78,-78.0,-98,-98.0,81.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:30+00:00,45.0,37.42748313366162,-122.1724271502921,27.2174084074795
47bcb410aec3,2,kevinluo,indoor,1,2026-04-30 23:16:28.371685+00:00,2026-04-30 23:16:29.848764+00:00,-81,-81.0,-98,-98.0,81.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:30+00:00,45.0,37.42748313366162,-122.1724271502921,27.2174084074795
39d9f63fcabe,0,kevinluo,indoor,1,2026-04-30 23:16:33.376924+00:00,2026-04-30 23:16:33.470441+00:00,-77,-77.0,-98,-98.0,81.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:33+00:00,46.0,37.42744705687883,-122.172441406324,27.9797631744295
39d9f63fcabe,1,kevinluo,indoor,1,2026-04-30 23:16:33.376924+00:00,2026-04-30 23:16:34.155620+00:00,-70,-70.0,-91,-91.0,0.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:33+00:00,46.0,37.42744705687883,-122.172441406324,27.9797631744295
39d9f63fcabe,2,kevinluo,indoor,1,2026-04-30 23:16:33.376924+00:00,2026-04-30 23:16:34.933316+00:00,-69,-69.0,-91,-91.0,0.0,64:3a:ea:93:ec:6e,2026-04-30 23:16:33+00:00,46.0,37.42744705687883,-122.172441406324,27.9797631744295
8c5268a08f08,0,kevinluo,indoor,1,2026-04-30 23:16:38.380003+00:00,2026-04-30 23:16:38.468497+00:00,-71,-71.0,-91,-91.0,0.0,7c:ad:4f:67:6b:ae,2026-04-30 23:16:37+00:00,47.0,37.4274037831712,-122.1724610847766,27.8283676560968
8c5268a08f08,1,kevinluo,indoor,1,2026-04-30 23:16:38.380003+00:00,2026-04-30 23:16:39.145130+00:00,-71,-71.0,-95,-95.0,360.0,7c:ad:4f:67:6b:ae,2026-04-30 23:16:40+00:00,48.0,37.42739831865642,-122.1724998362591,27.9793691001832
8c5268a08f08,2,kevinluo,indoor,1,2026-04-30 23:16:38.380003+00:00,2026-04-30 23:16:39.847914+00:00,-69,-69.0,-95,-95.0,360.0,7c:ad:4f:67:6b:ae,2026-04-30 23:16:40+00:00,48.0,37.42739831865642,-122.1724998362591,27.9793691001832
d60f41ca9e71,0,kevinluo,indoor,1,2026-04-30 23:16:43.385190+00:00,2026-04-30 23:16:43.482640+00:00,-72,-72.0,-95,-95.0,360.0,7c:ad:4f:67:6b:ae,2026-04-30 23:16:43+00:00,49.0,37.42740773153687,-122.1725348488978,28.0529085649177
d60f41ca9e71,1,kevinluo,indoor,1,2026-04-30 23:16:43.385190+00:00,2026-04-30 23:16:44.162158+00:00,-71,-71.0,-95,-95.0,360.0,7c:ad:4f:67:6b:ae,2026-04-30 23:16:43+00:00,49.0,37.42740773153687,-122.1725348488978,28.0529085649177
d60f41ca9e71,2,kevinluo,indoor,1,2026-04-30 23:16:43.385190+00:00,2026-04-30 23:16:44.896350+00:00,-77,-77.0,-95,-95.0,360.0,7c:ad:4f:67:6b:ae,2026-04-30 23:16:43+00:00,49.0,37.42740773153687,-122.1725348488978,28.0529085649177
86efbcbda3fc,0,kevinluo,indoor,1,2026-04-30 23:16:56.732603+00:00,2026-04-30 23:16:56.822718+00:00,-76,-76.0,-96,-96.0,400.0,bc:26:c7:bc:92:2e,2026-04-30 23:16:53+00:00,52.0,37.42741348542759,-122.1725492993201,28.0852515492588
86efbcbda3fc,1,kevinluo,indoor,1,2026-04-30 23:16:56.732603+00:00,2026-04-30 23:16:57.493972+00:00,-77,-77.0,-96,-96.0,400.0,bc:26:c7:bc:92:2e,2026-04-30 23:16:53+00:00,52.0,37.42741348542759,-122.1725492993201,28.0852515492588
86efbcbda3fc,2,kevinluo,indoor,1,2026-04-30 23:16:56.732603+00:00,2026-04-30 23:16:58.201692+00:00,-76,-76.0,-96,-96.0,216.0,bc:26:c7:bc:92:2e,2026-04-30 23:16:53+00:00,52.0,37.42741348542759,-122.1725492993201,28.0852515492588
cb2b7c5204e3,0,kevinluo,indoor,1,2026-04-30 23:17:01.736439+00:00,2026-04-30 23:17:01.829267+00:00,-76,-76.0,-96,-96.0,216.0,bc:26:c7:bc:92:2e,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
cb2b7c5204e3,1,kevinluo,indoor,1,2026-04-30 23:17:01.736439+00:00,2026-04-30 23:17:02.509517+00:00,-76,-76.0,-96,-96.0,216.0,bc:26:c7:bc:92:2e,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
cb2b7c5204e3,2,kevinluo,indoor,1,2026-04-30 23:17:01.736439+00:00,2026-04-30 23:17:03.228212+00:00,-81,-81.0,-96,-96.0,216.0,bc:26:c7:bc:92:2e,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
8e203ac8276b,0,kevinluo,indoor,2,2026-04-30 23:17:06.737167+00:00,2026-04-30 23:17:06.826520+00:00,-67,-67.0,-95,-95.0,0.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
8e203ac8276b,1,kevinluo,indoor,2,2026-04-30 23:17:06.737167+00:00,2026-04-30 23:17:07.510705+00:00,-68,-68.0,-95,-95.0,0.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
8e203ac8276b,2,kevinluo,indoor,2,2026-04-30 23:17:06.737167+00:00,2026-04-30 23:17:08.211116+00:00,-66,-66.0,-95,-95.0,0.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
55bba4955f6d,0,kevinluo,indoor,2,2026-04-30 23:17:11.742810+00:00,2026-04-30 23:17:11.839701+00:00,-63,-63.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
55bba4955f6d,1,kevinluo,indoor,2,2026-04-30 23:17:11.742810+00:00,2026-04-30 23:17:12.519059+00:00,-60,-60.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
55bba4955f6d,2,kevinluo,indoor,2,2026-04-30 23:17:11.742810+00:00,2026-04-30 23:17:13.221356+00:00,-58,-58.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:07+00:00,53.0,37.42743529382867,-122.1724467818832,27.9588279956952
c2e2436aec12,0,kevinluo,indoor,2,2026-04-30 23:17:16.745003+00:00,2026-04-30 23:17:16.846397+00:00,-44,-44.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:20+00:00,54.0,37.42739452141873,-122.172514839256,34.5720232520881
c2e2436aec12,1,kevinluo,indoor,2,2026-04-30 23:17:16.745003+00:00,2026-04-30 23:17:17.523277+00:00,-44,-44.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:20+00:00,54.0,37.42739452141873,-122.172514839256,34.5720232520881
c2e2436aec12,2,kevinluo,indoor,2,2026-04-30 23:17:16.745003+00:00,2026-04-30 23:17:18.248108+00:00,-42,-42.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:20+00:00,54.0,37.42739452141873,-122.172514839256,34.5720232520881
96d1a21197b6,0,kevinluo,indoor,2,2026-04-30 23:17:21.748104+00:00,2026-04-30 23:17:21.846715+00:00,-57,-57.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:20+00:00,54.0,37.42739452141873,-122.172514839256,34.5720232520881
96d1a21197b6,1,kevinluo,indoor,2,2026-04-30 23:17:21.748104+00:00,2026-04-30 23:17:22.535828+00:00,-59,-59.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:20+00:00,54.0,37.42739452141873,-122.172514839256,34.5720232520881
96d1a21197b6,2,kevinluo,indoor,2,2026-04-30 23:17:21.748104+00:00,2026-04-30 23:17:23.221294+00:00,-57,-57.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:20+00:00,54.0,37.42739452141873,-122.172514839256,34.5720232520881
12361e47697b,0,kevinluo,indoor,2,2026-04-30 23:17:26.753479+00:00,2026-04-30 23:17:26.849422+00:00,-68,-68.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:33+00:00,55.0,37.42751990542749,-122.1725522841252,34.6270953640284
12361e47697b,1,kevinluo,indoor,2,2026-04-30 23:17:26.753479+00:00,2026-04-30 23:17:27.527510+00:00,-67,-67.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:33+00:00,55.0,37.42751990542749,-122.1725522841252,34.6270953640284
12361e47697b,2,kevinluo,indoor,2,2026-04-30 23:17:26.753479+00:00,2026-04-30 23:17:28.235505+00:00,-72,-72.0,-96,-96.0,400.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:33+00:00,55.0,37.42751990542749,-122.1725522841252,34.6270953640284
db774be87d63,0,kevinluo,indoor,2,2026-04-30 23:17:31.757690+00:00,2026-04-30 23:17:31.880127+00:00,-78,-78.0,-96,-96.0,162.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:33+00:00,55.0,37.42751990542749,-122.1725522841252,34.6270953640284
db774be87d63,1,kevinluo,indoor,2,2026-04-30 23:17:31.757690+00:00,2026-04-30 23:17:32.568086+00:00,-80,-80.0,-96,-96.0,162.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:33+00:00,55.0,37.42751990542749,-122.1725522841252,34.6270953640284
db774be87d63,2,kevinluo,indoor,2,2026-04-30 23:17:31.757690+00:00,2026-04-30 23:17:33.278029+00:00,-80,-80.0,-96,-96.0,162.0,7c:ad:4f:67:6b:ae,2026-04-30 23:17:33+00:00,55.0,37.42751990542749,-122.1725522841252,34.6270953640284
