measurement_set_id,measurement_set_sequence,measurement_set_timestamp_utc,sample_index,sample_timestamp_utc,collector_id,device_name,environment,building,floor,capture_interval_seconds_config,wdutil_samples_config,wdutil_delay_seconds_config,unredactor_found,unredactor_parse_error,unredactor_ssid,unredactor_bssid,unredactor_interface,wdutil_ssid,wdutil_bssid,wdutil_rssi_dbm,wdutil_noise_dbm,wdutil_tx_rate,wdutil_channel,wdutil_mac_address,wdutil_security,wdutil_phy_mode,wdutil_mcs_index,wdutil_nss,wdutil_cca,legacy_extra_columns_json,raw_measurement_json_path
255339561213,41,2026-04-30T23:10:00.966459+00:00,0,2026-04-30T23:10:01.066911+00:00,kevinluo,DN0a22c7f5.SUNet,outdoor,mccullough,1,5.0,3,0.5,true,,Stanford,1c:d1:e0:bf:22:8e,en0,<redacted>,<redacted>,-90,-98,8.0 Mbps,5g153/40,<redacted> (hw=<redacted>),None,11ax,0,1,13 %,null,data/wifi_raw/255339561213.json
255339561213,41,2026-04-30T23:10:00.966459+00:00,1,2026-04-30T23:10:01.746254+00:00,kevinluo,DN0a22c7f5.SUNet,outdoor,mccullough,1,5.0,3,0.5,true,,Stanford,1c:d1:e0:bf:22:8e,en0,<redacted>,<redacted>,-89,-98,8.0 Mbps,5g153/40,<redacted> (hw=<redacted>),None,11ax,0,1,13 %,null,data/wifi_raw/255339561213.json
255339561213,41,2026-04-30T23:10:00.966459+00:00,2,2026-04-30T23:10:02.450239+00:00,kevinluo,DN0a22c7f5.SUNet,outdoor,mccullough,1,5.0,3,0.5,true,,Stanford,1c:d1:e0:bf:22:8e,en0,<redacted>,<redacted>,-89,-98,8.0 Mbps,5g153/40,<redacted> (hw=<redacted>),None,11ax,0,1,13 %,null,data/wifi_raw/255339561213.json
83609601add1,42,2026-04-30T23:10:05.971945+00:00,0,2026-04-30T23:10:06.065413+00:00,kevinluo,DN0a22c7f5.SUNet,outdoor,mccullough,1,5.0,3,0.5,true,,Stanford,1c:d1:e0:bf:22:8e,en0,<redacted>,<redacted>,-90,-98,8.0 Mbps,5g153/40,<redacted> (hw=<redacted>),None,11ax,0,1,14 %,null,data/wifi_raw/83609601add1.json
83609601add1,42,2026-04-30T23:10:05.971945+00:00,1,2026-04-30T23:10:06.775687+00:00,kevinluo,DN0a22c7f5.SUNet,outdoor,mccullough,1,5.0,3,0.5,true,,Stanford,1c:d1:e0:bf:22:8e,en0,<redacted>,<redacted>,-89,-98,8.0 Mbps,5g153/40,<redacted> (hw=<redacted>),None,11ax,0,1,14 %,null,data/wifi_raw/83609601add1.json
83609601add1,42,2026-04-30T23:10:05.971945+00:00,2,2026-04-30T23:10:07.492031+00:00,kevinluo,DN0a22c7f5.SUNet,outdoor,mccullough,1,5.0,3,0.5,true,,Stanford,1c:d1:e0:bf:22:8e,en0,<redacted>,<redacted>,-90,-98,8.0 Mbps,5g153/40,<redacted> (hw=<redacted>),None,11ax,0,1,14 %,null,data/wifi_raw/83609601add1.json
75ad99c4287a,43,2026-04-30T23:10:51.113891+00:00,0,2026-04-30T23:10:51.185657+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-84,-97,104.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,6,2,5 %,null,data/wifi_raw/75ad99c4287a.json
75ad99c4287a,43,2026-04-30T23:10:51.113891+00:00,1,2026-04-30T23:10:51.867209+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-79,-97,104.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,6,2,5 %,null,data/wifi_raw/75ad99c4287a.json
75ad99c4287a,43,2026-04-30T23:10:51.113891+00:00,2,2026-04-30T23:10:52.576197+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-79,-97,104.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,6,2,5 %,null,data/wifi_raw/75ad99c4287a.json
6d4e6df3aa5b,44,2026-04-30T23:10:56.117995+00:00,0,2026-04-30T23:10:56.216221+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-67,-97,180.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,4,2,3 %,null,data/wifi_raw/6d4e6df3aa5b.json
6d4e6df3aa5b,44,2026-04-30T23:10:56.117995+00:00,1,2026-04-30T23:10:56.884949+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-67,-97,180.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,4,2,3 %,null,data/wifi_raw/6d4e6df3aa5b.json
6d4e6df3aa5b,44,2026-04-30T23:10:56.117995+00:00,2,2026-04-30T23:10:57.604635+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-65,-97,180.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,4,2,3 %,null,data/wifi_raw/6d4e6df3aa5b.json
be1669b51703,45,2026-04-30T23:11:01.120245+00:00,0,2026-04-30T23:11:01.225067+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-65,-97,130.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,6,2,3 %,null,data/wifi_raw/be1669b51703.json
be1669b51703,45,2026-04-30T23:11:01.120245+00:00,1,2026-04-30T23:11:01.892811+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-65,-97,130.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,6,2,3 %,null,data/wifi_raw/be1669b51703.json
be1669b51703,45,2026-04-30T23:11:01.120245+00:00,2,2026-04-30T23:11:02.603447+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-70,-97,130.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,6,2,3 %,null,data/wifi_raw/be1669b51703.json
d47d6b0078fa,46,2026-04-30T23:11:06.125665+00:00,0,2026-04-30T23:11:06.222450+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-77,-97,243.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,7,2,3 %,null,data/wifi_raw/d47d6b0078fa.json
d47d6b0078fa,46,2026-04-30T23:11:06.125665+00:00,1,2026-04-30T23:11:06.890229+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-80,-97,243.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,7,2,6 %,null,data/wifi_raw/d47d6b0078fa.json
d47d6b0078fa,46,2026-04-30T23:11:06.125665+00:00,2,2026-04-30T23:11:07.601123+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,7c:ad:4f:67:6b:ae,en0,<redacted>,<redacted>,-80,-97,243.0 Mbps,5g44/40,<redacted> (hw=<redacted>),None,11ac,7,2,6 %,null,data/wifi_raw/d47d6b0078fa.json
dbf108503ad8,47,2026-04-30T23:11:11.130989+00:00,0,2026-04-30T23:11:11.222433+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:bc:92:2e,en0,<redacted>,<redacted>,-73,-96,0.0 Mbps,5g128/40,<redacted> (hw=<redacted>),None,11ac,8,2,0 %,null,data/wifi_raw/dbf108503ad8.json
dbf108503ad8,47,2026-04-30T23:11:11.130989+00:00,1,2026-04-30T23:11:11.902258+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:bc:92:2e,en0,<redacted>,<redacted>,-72,-96,0.0 Mbps,5g128/40,<redacted> (hw=<redacted>),None,11ac,8,2,3 %,null,data/wifi_raw/dbf108503ad8.json
dbf108503ad8,47,2026-04-30T23:11:11.130989+00:00,2,2026-04-30T23:11:12.608151+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:bc:92:2e,en0,<redacted>,<redacted>,-70,-96,0.0 Mbps,5g128/40,<redacted> (hw=<redacted>),None,11ac,8,2,3 %,null,data/wifi_raw/dbf108503ad8.json
74f2afb196ff,48,2026-04-30T23:11:16.136357+00:00,0,2026-04-30T23:11:16.237284+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:bc:92:2e,en0,<redacted>,<redacted>,-77,-96,300.0 Mbps,5g128/40,<redacted> (hw=<redacted>),None,11ac,6,2,43 %,null,data/wifi_raw/74f2afb196ff.json
74f2afb196ff,48,2026-04-30T23:11:16.136357+00:00,1,2026-04-30T23:11:16.917151+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:bc:92:2e,en0,<redacted>,<redacted>,-77,-96,300.0 Mbps,5g128/40,<redacted> (hw=<redacted>),None,11ac,6,2,43 %,null,data/wifi_raw/74f2afb196ff.json
74f2afb196ff,48,2026-04-30T23:11:16.136357+00:00,2,2026-04-30T23:11:17.627470+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:bc:92:2e,en0,<redacted>,<redacted>,-76,-96,300.0 Mbps,5g128/40,<redacted> (hw=<redacted>),None,11ac,6,2,43 %,null,data/wifi_raw/74f2afb196ff.json
bf30f52c732a,49,2026-04-30T23:11:21.139269+00:00,0,2026-04-30T23:11:21.255473+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-74,0,0.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,8,2,0 %,null,data/wifi_raw/bf30f52c732a.json
bf30f52c732a,49,2026-04-30T23:11:21.139269+00:00,1,2026-04-30T23:11:21.970987+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-71,0,0.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,8,2,7 %,null,data/wifi_raw/bf30f52c732a.json
bf30f52c732a,49,2026-04-30T23:11:21.139269+00:00,2,2026-04-30T23:11:22.712739+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-72,0,0.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,8,2,7 %,null,data/wifi_raw/bf30f52c732a.json
a1cabe615fbb,50,2026-04-30T23:11:26.142151+00:00,0,2026-04-30T23:11:26.232092+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-70,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,8,2,0 %,null,data/wifi_raw/a1cabe615fbb.json
a1cabe615fbb,50,2026-04-30T23:11:26.142151+00:00,1,2026-04-30T23:11:26.916973+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-69,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,8,2,0 %,null,data/wifi_raw/a1cabe615fbb.json
a1cabe615fbb,50,2026-04-30T23:11:26.142151+00:00,2,2026-04-30T23:11:27.625358+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-68,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,8,2,0 %,null,data/wifi_raw/a1cabe615fbb.json
dcfc702cf92c,51,2026-04-30T23:11:31.147117+00:00,0,2026-04-30T23:11:31.239734+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-65,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/dcfc702cf92c.json
dcfc702cf92c,51,2026-04-30T23:11:31.147117+00:00,1,2026-04-30T23:11:31.931457+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-63,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/dcfc702cf92c.json
dcfc702cf92c,51,2026-04-30T23:11:31.147117+00:00,2,2026-04-30T23:11:32.642826+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-60,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/dcfc702cf92c.json
012428ae7899,52,2026-04-30T23:11:36.147479+00:00,0,2026-04-30T23:11:36.238621+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-67,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/012428ae7899.json
012428ae7899,52,2026-04-30T23:11:36.147479+00:00,1,2026-04-30T23:11:36.914250+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-68,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/012428ae7899.json
012428ae7899,52,2026-04-30T23:11:36.147479+00:00,2,2026-04-30T23:11:37.630355+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-70,-97,400.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/012428ae7899.json
258d626eeef6,53,2026-04-30T23:11:41.152787+00:00,0,2026-04-30T23:11:41.246697+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-73,-97,360.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/258d626eeef6.json
258d626eeef6,53,2026-04-30T23:11:41.152787+00:00,1,2026-04-30T23:11:41.953372+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-70,-97,360.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/258d626eeef6.json
258d626eeef6,53,2026-04-30T23:11:41.152787+00:00,2,2026-04-30T23:11:42.692626+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-73,-97,360.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,6,2,0 %,null,data/wifi_raw/258d626eeef6.json
037471e5a44f,54,2026-04-30T23:11:46.157989+00:00,0,2026-04-30T23:11:46.254057+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-78,-97,180.0 Mbps,5g132/40,<redacted> (hw=<redacted>),None,11ac,5,2,8 %,null,data/wifi_raw/037471e5a44f.json
037471e5a44f,54,2026-04-30T23:11:46.157989+00:00,1,2026-04-30T23:11:46.930244+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-46,0,0.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/037471e5a44f.json
037471e5a44f,54,2026-04-30T23:11:46.157989+00:00,2,2026-04-30T23:11:47.700878+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,bc:26:c7:c3:91:2e,en0,<redacted>,<redacted>,-47,0,0.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/037471e5a44f.json
edbb3374d0d7,55,2026-04-30T23:11:51.159662+00:00,0,2026-04-30T23:11:51.239901+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-56,-96,0.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/edbb3374d0d7.json
edbb3374d0d7,55,2026-04-30T23:11:51.159662+00:00,1,2026-04-30T23:11:51.916998+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-57,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/edbb3374d0d7.json
edbb3374d0d7,55,2026-04-30T23:11:51.159662+00:00,2,2026-04-30T23:11:52.625373+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-59,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/edbb3374d0d7.json
8f41daa16edf,56,2026-04-30T23:11:56.163041+00:00,0,2026-04-30T23:11:56.258540+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-64,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/8f41daa16edf.json
8f41daa16edf,56,2026-04-30T23:11:56.163041+00:00,1,2026-04-30T23:11:56.929190+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-64,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/8f41daa16edf.json
8f41daa16edf,56,2026-04-30T23:11:56.163041+00:00,2,2026-04-30T23:11:57.655634+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-64,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/8f41daa16edf.json
41d850869844,57,2026-04-30T23:12:01.168200+00:00,0,2026-04-30T23:12:01.261175+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-67,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/41d850869844.json
41d850869844,57,2026-04-30T23:12:01.168200+00:00,1,2026-04-30T23:12:01.959062+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-68,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/41d850869844.json
41d850869844,57,2026-04-30T23:12:01.168200+00:00,2,2026-04-30T23:12:02.682108+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-68,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,30 %,null,data/wifi_raw/41d850869844.json
33704e9ee6c6,58,2026-04-30T23:12:06.173470+00:00,0,2026-04-30T23:12:06.282941+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-71,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,7,2,30 %,null,data/wifi_raw/33704e9ee6c6.json
33704e9ee6c6,58,2026-04-30T23:12:06.173470+00:00,1,2026-04-30T23:12:06.958345+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-72,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,7,2,30 %,null,data/wifi_raw/33704e9ee6c6.json
33704e9ee6c6,58,2026-04-30T23:12:06.173470+00:00,2,2026-04-30T23:12:07.696596+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-73,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,7,2,16 %,null,data/wifi_raw/33704e9ee6c6.json
e727414f0434,59,2026-04-30T23:12:11.174938+00:00,0,2026-04-30T23:12:11.266012+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-74,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,8,2,16 %,null,data/wifi_raw/e727414f0434.json
e727414f0434,59,2026-04-30T23:12:11.174938+00:00,1,2026-04-30T23:12:11.941349+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-76,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,8,2,16 %,null,data/wifi_raw/e727414f0434.json
e727414f0434,59,2026-04-30T23:12:11.174938+00:00,2,2026-04-30T23:12:12.657799+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,50:2f:a8:d3:57:0e,en0,<redacted>,<redacted>,-77,-97,360.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,8,2,16 %,null,data/wifi_raw/e727414f0434.json
fdc64ccd30fa,60,2026-04-30T23:12:16.179871+00:00,0,2026-04-30T23:12:16.280358+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,ac:4a:67:d8:b9:ae,en0,<redacted>,<redacted>,-65,-97,0.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/fdc64ccd30fa.json
fdc64ccd30fa,60,2026-04-30T23:12:16.179871+00:00,1,2026-04-30T23:12:16.950785+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,ac:4a:67:d8:b9:ae,en0,<redacted>,<redacted>,-66,-97,0.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/fdc64ccd30fa.json
fdc64ccd30fa,60,2026-04-30T23:12:16.179871+00:00,2,2026-04-30T23:12:17.653739+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,ac:4a:67:d8:b9:ae,en0,<redacted>,<redacted>,-67,-97,0.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/fdc64ccd30fa.json
26fec8e3d980,61,2026-04-30T23:12:21.184629+00:00,0,2026-04-30T23:12:21.282057+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,ac:4a:67:d8:b9:ae,en0,<redacted>,<redacted>,-73,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,6,2,0 %,null,data/wifi_raw/26fec8e3d980.json
26fec8e3d980,61,2026-04-30T23:12:21.184629+00:00,1,2026-04-30T23:12:21.959649+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,ac:4a:67:d8:b9:ae,en0,<redacted>,<redacted>,-74,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,6,2,0 %,null,data/wifi_raw/26fec8e3d980.json
26fec8e3d980,61,2026-04-30T23:12:21.184629+00:00,2,2026-04-30T23:12:22.653853+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,ac:4a:67:d8:b9:ae,en0,<redacted>,<redacted>,-75,-97,400.0 Mbps,5g60/40,<redacted> (hw=<redacted>),None,11ac,6,2,0 %,null,data/wifi_raw/26fec8e3d980.json
8e57d77170ca,62,2026-04-30T23:12:26.189677+00:00,0,2026-04-30T23:12:26.284402+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,68:9e:0b:87:01:4e,en0,<redacted>,<redacted>,-74,0,0.0 Mbps,5g100/40,<redacted> (hw=<redacted>),None,11ac,9,2,0 %,null,data/wifi_raw/8e57d77170ca.json
8e57d77170ca,62,2026-04-30T23:12:26.189677+00:00,1,2026-04-30T23:12:26.983323+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,68:9e:0b:87:01:4e,en0,<redacted>,<redacted>,-72,0,0.0 Mbps,5g100/40,<redacted> (hw=<redacted>),None,11ac,8,2,0 %,null,data/wifi_raw/8e57d77170ca.json
8e57d77170ca,62,2026-04-30T23:12:26.189677+00:00,2,2026-04-30T23:12:27.686663+00:00,kevinluo,DN0a22c7f5.SUNet,indoor,mccullough,1,5.0,3,0.5,true,,Stanford,68:9e:0b:87:01:4e,en0,<redacted>,<redacted>,-74,0,0.0 Mbps,5g100/40,<redacted> (hw=<redacted>),None,11ac,8,2,0 %,null,data/wifi_raw/8e57d77170ca.json
